https://shikimori.one/mangas/4-yokohama-kaidashi-kikou,Yokohama Kaidashi Kikou,Путевые заметки о поездке за покупками в Йокогаму,8.68,1994,Манга,14,142,издано
https://shikimori.one/mangas/664-akira,Akira,Акира,8.68,1982,Манга,6,120,издано
https://shikimori.one/mangas/1133-dorohedoro,Dorohedoro,Дорохедоро,8.68,2000,Манга,23,190,издано
https://shikimori.one/mangas/126146-oshi-no-ko,"""Oshi no Ko""",Ребёнок идола,8.68,2020,Манга,,,выходит
https://shikimori.one/mangas/1859-natsume-yuujinchou,Natsume Yuujinchou,Тетрадь дружбы Нацумэ,8.67,2003,Манга,,,выходит
https://shikimori.one/mangas/121496-solo-leveling,Solo Leveling,Поднятие уровня в одиночку,8.67,2018,Манхва,,201,издано
https://shikimori.one/mangas/125036-the-horizon,The Horizon,Горизонт,8.67,2016,Манхва,3,21,издано
https://shikimori.one/mangas/904-kozure-ookami,Kozure Ookami,Одинокий волк и детёныш,8.66,1970,Манга,28,142,издано
https://shikimori.one/mangas/107931-blue-period,Blue Period,Голубой период,8.65,2017,Манга,,,выходит
https://shikimori.one/mangas/78523-relife,ReLIFE,Повторная жизнь,8.65,2013,Манга,15,238,издано
https://shikimori.one/mangas/85968-golden-kamuy,Golden Kamuy,Золотое божество,8.64,2014,Манга,31,314,издано
https://shikimori.one/mangas/81-aria,Aria,Ария,8.63,2002,Манга,12,67,издано
https://shikimori.one/mangas/z44-gintama,Gintama,Гинтама,8.62,2003,Манга,77,709,издано
https://shikimori.one/mangas/756-banana-fish,Banana Fish,Банановая рыба,8.62,1985,Манга,19,110,издано
https://shikimori.one/mangas/123006-bungou-stray-dogs-beast,Bungou Stray Dogs: Beast,Великий из бродячих псов: Зверь,8.62,2019,Манга,4,22,издано
https://shikimori.one/mangas/z60783-mob-psycho-100,Mob Psycho 100,Моб Психо 100,8.62,2012,Манга,16,109,издано
https://shikimori.one/mangas/745-pluto,Pluto,Плутон,8.62,2003,Манга,8,65,издано
https://shikimori.one/mangas/126287-sousou-no-frieren,Sousou no Frieren,Провожающая в последний путь Фрирен,8.61,2020,Манга,,,выходит
https://shikimori.one/mangas/102256-ao-ashi,Ao Ashi,Ао Аси,8.6,2015,Манга,,,выходит
https://shikimori.one/mangas/144267-kaoru-hana-wa-rin-to-saku,Kaoru Hana wa Rin to Saku,Благоухающий цветок расцветает с достоинством,8.61,2021,Манга,,,выходит
https://shikimori.one/mangas/114043-umarekawattemo-mata-watashi-to-kekkon-shitekuremasu-ka,"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka","Выйдешь ли ты за меня опять, если переродишься?",8.61,2017,Манга,4,26,издано
https://shikimori.one/mangas/1325-hi-no-tori-1967,Hi no Tori (1967),Жар-птица (1967),8.6,1966,Манга,16,19,издано
https://shikimori.one/mangas/132678-veil,Veil,Вуаль,8.59,2019,Манга,,,выходит
https://shikimori.one/mangas/100035-tongari-boushi-no-atelier,Tongari Boushi no Atelier,Ателье колдовских колпаков,8.59,2016,Манга,,,выходит
https://shikimori.one/mangas/z37707-shigatsu-wa-kimi-no-uso,Shigatsu wa Kimi no Uso,Твоя апрельская ложь,8.59,2011,Манга,11,44,издано
https://shikimori.one/mangas/698-neon-genesis-evangelion,Neon Genesis Evangelion,Евангелион нового поколения,8.58,1994,Манга,14,97,издано
https://shikimori.one/mangas/23900-umineko-no-naku-koro-ni-chiru-episode-7-requiem-of-the-golden-witch,Umineko no Naku Koro ni Chiru - Episode 7: Requiem of the Golden Witch,Когда плачут чайки 7: Крах — Реквием Золотой Ведьмы,8.58,2011,Манга,9,48,издано
https://shikimori.one/mangas/105084-jibaku-shounen-hanako-kun,Jibaku Shounen Hanako-kun,Туалетный мальчик Ханако,8.58,2014,Манга,,,выходит
https://shikimori.one/mangas/3006-jojo-no-kimyou-na-bouken-part-4-diamond-wa-kudakenai,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,Невероятное приключение ДжоДжо — Часть 4: Несокрушимый алмаз,8.57,1992,Манга,18,174,издано
https://shikimori.one/mangas/103237-wind-breaker,Wind Breaker,Ветролом,8.57,2013,Манхва,,,выходит
https://shikimori.one/mangas/119161-spy-x-family,Spy x Family,Семья шпиона,8.57,2019,Манга,,,выходит
https://shikimori.one/mangas/3031-pandora-hearts,Pandora Hearts,Сердца Пандоры,8.57,2006,Манга,24,107,издано
https://shikimori.one/mangas/22-rurouni-kenshin-meiji-kenkaku-romantan,Rurouni Kenshin: Meiji Kenkaku Romantan,Бродяга Кэнсин,8.56,1994,Манга,28,259,издано
https://shikimori.one/mangas/z610-skip-beat,Skip Beat!,Не сдавайся!,8.56,2002,Манга,,,выходит
https://shikimori.one/mangas/11514-otoyomegatari,Otoyomegatari,Истории молодой невесты,8.56,2008,Манга,,,выходит
https://shikimori.one/mangas/13245-chihayafuru,Chihayafuru,Яркая Тихая,8.56,2007,Манга,50,252,издано
https://shikimori.one/mangas/11327-one-outs,One Outs,Один на вылет,8.56,1998,Манга,20,175,издано
https://shikimori.one/mangas/z92559-diamond-no-ace-act-ii,Diamond no Ace Act II,Путь аса: Акт II,8.56,2015,Манга,34,309,издано
https://shikimori.one/mangas/114745-blue-lock,Blue Lock,Синяя тюрьма: Блю Лок,8.55,2018,Манга,,,выходит
https://shikimori.one/mangas/121213-kimi-wa-houkago-insomnia,Kimi wa Houkago Insomnia,Бессонница после школы,8.55,2019,Манга,14,125,издано
https://shikimori.one/mangas/118289-skip-to-loafer,Skip to Loafer,Долой безделье!,8.56,2018,Манга,,,выходит
https://shikimori.one/mangas/61579-tobaku-datenroku-kaiji-one-poker-hen,Tobaku Datenroku Kaiji: One Poker-hen,Кайдзи: Хроники азартных игр — Покер,8.55,2013,Манга,16,155,издано
https://shikimori.one/mangas/23390-shingeki-no-kyojin,Shingeki no Kyojin,Атака титанов,8.55,2009,Манга,34,141,издано
https://shikimori.one/mangas/214-kidou-senshi-gundam-the-origin,Kidou Senshi Gundam: The Origin,Мобильный воин Гандам: Происхождение,8.55,2001,Манга,24,112,издано
https://shikimori.one/mangas/139629-jojo-no-kimyou-na-bouken-part-9-the-jojolands,JoJo no Kimyou na Bouken Part 9: The JoJoLands,Невероятное приключение ДжоДжо — Часть 9: Земли ДжоДжо,8.54,2023,Манга,,,выходит
https://shikimori.one/mangas/8157-kamisama-hajimemashita,Kamisama Hajimemashita,"Очень приятно, Бог",8.54,2008,Манга,25,154,издано
https://shikimori.one/mangas/92299-berserk-shinen-no-kami-2,Berserk: Shinen no Kami 2,Берсерк: Бог хаоса II,8.5,1996,Ваншот,,,издано
https://shikimori.one/mangas/93753-vanitas-no-karte,Vanitas no Karte,Мемуары Ванитаса,8.5,2015,Манга,,,выходит
https://shikimori.one/mangas/97244-shimanami-tasogare,Shimanami Tasogare,Сумеречные убеждения,8.49,2015,Манга,4,23,издано
https://shikimori.one/mangas/111213-bastard,Bastard,Ублюдок,8.49,2014,Манхва,5,94,издано
https://shikimori.one/mangas/104538-kimi-no-suizou-wo-tabetai,Kimi no Suizou wo Tabetai,Я хочу съесть твою поджелудочную,8.5,2016,Манга,2,10,издано
https://shikimori.one/mangas/87844-the-fable,The Fable,Басня,8.48,2014,Манга,22,240,издано
https://shikimori.one/mangas/1183-cross-game,Cross Game,Перекрёстная игра,8.48,2005,Манга,17,170,издано
https://shikimori.one/mangas/z1469-glass-no-kamen,Glass no Kamen,Стеклянная маска,8.48,1976,Манга,49,,приостановлено
https://shikimori.one/mangas/25515-jojo-no-kimyou-na-bouken-part-8-jojolion,JoJo no Kimyou na Bouken Part 8: JoJolion,Невероятное приключение ДжоДжо — Часть 8: Джоджолион,8.48,2011,Манга,27,110,издано
https://shikimori.one/mangas/43-eyeshield-21,Eyeshield 21,Айшилд  21,8.47,2002,Манга,37,333,издано
https://shikimori.one/mangas/6812-kyou-kara-ore-wa,Kyou kara Ore wa!!,С сегодняшнего дня!,8.47,1988,Манга,38,366,издано
https://shikimori.one/mangas/7482-rainbow-nisha-rokubou-no-shichinin,Rainbow: Nisha Rokubou no Shichinin,Радуга: Семеро из шестой камеры второго блока,8.47,2002,Манга,22,235,издано
https://shikimori.one/mangas/11054-billy-bat,Billy Bat,Билли Бэт,8.47,2008,Манга,20,165,издано
https://shikimori.one/mangas/z7519-kami-nomi-zo-shiru-sekai,Kami nomi zo Shiru Sekai,Одному лишь Богу ведомый мир,8.47,2008,Манга,26,271,издано
https://shikimori.one/mangas/36413-hinamatsuri,Hinamatsuri,Праздник кукол,8.47,2010,Манга,19,117,издано
https://shikimori.one/mangas/3285-holyland,Holyland,Священная  земля,8.46,2000,Манга,18,182,издано
https://shikimori.one/mangas/85719-blue-giant,Blue Giant,Синий гигант,8.46,2013,Манга,10,80,издано
https://shikimori.one/mangas/100323-yuukoku-no-moriarty,Yuukoku no Moriarty,Патриотизм Мориарти,8.46,2016,Манга,,,выходит
https://shikimori.one/mangas/107562-kusuriya-no-hitorigoto,Kusuriya no Hitorigoto,Монолог фармацевта,8.46,2017,Манга,,,выходит
https://shikimori.one/mangas/3299-ookami-to-koushinryou,Ookami to Koushinryou,Волчица и пряности,8.45,2007,Манга,16,108,издано
https://shikimori.one/mangas/129621-medalist,Medalist,Медалистка,8.45,2020,Манга,,,выходит
https://shikimori.one/mangas/62795-tomodachi-game,Tomodachi Game,Игра друзей,8.45,2013,Манга,,,выходит
https://shikimori.one/mangas/1032-doraemon,Doraemon,Дораэмон,8.44,1969,Манга,45,821,издано
https://shikimori.one/mangas/z121504-yubisaki-to-renren,Yubisaki to Renren,Любовь с кончиков пальцев,8.43,2019,Манга,,,выходит
https://shikimori.one/mangas/743-21st-century-boys,21st Century Boys,Мальчишки двадцать первого века,8.44,2006,Манга,2,16,издано
https://shikimori.one/mangas/29211-gekkan-shoujo-nozaki-kun,Gekkan Shoujo Nozaki-kun,Ежемесячное сёдзё Нодзаки,8.44,2011,Манга,,,выходит
https://shikimori.one/mangas/121269-who-made-me-a-princess,Who Made Me a Princess,Однажды я стала принцессой,8.44,2017,Манхва,9,125,издано
https://shikimori.one/mangas/17051-barakamon,Barakamon,Баракамон,8.44,2008,Манга,20,150,издано
https://shikimori.one/mangas/42451-horimiya,Horimiya,Хоримия,8.43,2011,Манга,17,139,издано
https://shikimori.one/mangas/658-mugen-no-juunin,Mugen no Juunin,Клинок Бессмертного,8.43,1993,Манга,30,207,издано
https://shikimori.one/mangas/21499-umineko-no-naku-koro-ni-chiru-episode-6-dawn-of-the-golden-witch,Umineko no Naku Koro ni Chiru - Episode 6: Dawn of the Golden Witch,Когда плачут чайки 6: Крах — Рассвет Золотой Ведьмы,8.43,2010,Манга,6,26,издано
https://shikimori.one/mangas/138533-nan-hao-shang-feng,Nan Hao Shang Feng,Хао Нань и Фэн Шан,8.43,2021,Маньхуа,,,выходит
https://shikimori.one/mangas/93699-innocent-rouge,Innocent Rouge,Безвинный: Помада,8.42,2015,Манга,12,88,издано
https://shikimori.one/mangas/141120-the-boxer,The Boxer,Боксёр,8.42,2019,Манхва,,123,издано
https://shikimori.one/mangas/42-dragon-ball,Dragon Ball,Драконий жемчуг,8.41,1984,Манга,42,520,издано
https://shikimori.one/mangas/z3866-kuroshitsuji,Kuroshitsuji,Тёмный дворецкий,8.41,2006,Манга,,,выходит
https://shikimori.one/mangas/419-nodame-cantabile,Nodame Cantabile,Нодамэ Кантабиле,8.41,2001,Манга,25,150,издано
https://shikimori.one/mangas/768-gunnm,Gunnm,Боевой ангел Алита,8.41,1990,Манга,9,53,издано
https://shikimori.one/mangas/3572-tobaku-mokushiroku-kaiji,Tobaku Mokushiroku Kaiji,Кайдзи,8.41,1996,Манга,13,158,издано
https://shikimori.one/mangas/8967-onanie-master-kurosawa,Onanie Master Kurosawa,Мастер вздрочки Куросава,8.41,2007,Манга,4,31,издано
https://shikimori.one/mangas/117851-shimeji-simulation,Shimeji Simulation,Симуляция Симэдзи,8.41,2019,Манга,,,выходит
https://shikimori.one/mangas/132214-omniscient-reader,Omniscient Reader,Всеведущий читатель,8.41,2020,Манхва,,,выходит
https://shikimori.one/mangas/3573-tobaku-hakairoku-kaiji,Tobaku Hakairoku Kaiji,Кайдзи: Хроники нарушителя заповедей азартных игр,8.4,2000,Манга,13,134,издано
https://shikimori.one/mangas/110160-mata-onaji-yume-wo-miteita,"Mata, Onaji Yume wo Miteita",Я снова видела тот самый сон,8.4,2017,Манга,3,12,издано
https://shikimori.one/mangas/6164-my-girl,My Girl,Моя девочка,8.4,2006,Манга,5,44,издано
https://shikimori.one/mangas/9982-usogui,Usogui,Пожиратель лжи,8.4,2006,Манга,49,541,издано
https://shikimori.one/mangas/974-basara,Basara,Басара,8.4,1990,Манга,27,112,издано
https://shikimori.one/mangas/33031-imawa-no-kuni-no-alice,Imawa no Kuni no Alice,Алиса в Пограничье,8.4,2010,Манга,18,87,издано
https://shikimori.one/mangas/24692-noragami,Noragami,Бездомный бог,8.4,2010,Манга,,,выходит
https://shikimori.one/mangas/85781-dungeon-meshi,Dungeon Meshi,Подземелье вкусностей,8.4,2014,Манга,14,,издано
https://shikimori.one/mangas/87397-shiori-experience-jimi-na-watashi-to-hen-na-ojisan,Shiori Experience: Jimi na Watashi to Hen na Ojisan,Shiori Experience: Незаурядный Джими и заурядная Я,8.4,2013,Манга,,,выходит
https://shikimori.one/mangas/110771-toshokan-no-daimajutsushi,Toshokan no Daimajutsushi,Маг из библиотеки,8.39,2017,Манга,,,выходит
https://shikimori.one/mangas/2921-kaichou-wa-maid-sama,Kaichou wa Maid-sama!,Президент студсовета — горничная!,8.39,2005,Манга,18,98,издано
https://shikimori.one/mangas/9711-bakuman,Bakuman.,Бакуман,8.39,2008,Манга,20,176,издано
https://shikimori.one/mangas/8586-the-breaker,The Breaker,Крушитель,8.39,2007,Манхва,10,72,издано
https://shikimori.one/mangas/94376-yuru-camp,Yuru Camp△,Лагерь на свежем воздухе,8.39,2015,Манга,,,выходит
https://shikimori.one/mangas/z87609-tensei-shitara-slime-datta-ken,Tensei shitara Slime Datta Ken,О моём перерождении в слизь,8.39,2015,Манга,,,выходит
https://shikimori.one/mangas/48621-koe-no-katachi,Koe no Katachi,Форма голоса,8.39,2011,Ваншот,,,издано
https://shikimori.one/mangas/147171-eleceed,Eleceed,Элисед,8.38,2018,Манхва,,,выходит
https://shikimori.one/mangas/99314-kimi-no-na-wa,Kimi no Na wa.,Твоё имя,8.39,2016,Манга,3,9,издано
https://shikimori.one/mangas/106-cardcaptor-sakura,Cardcaptor Sakura,Сакура — собирательница карт,8.38,1996,Манга,12,50,издано
https://shikimori.one/mangas/10-xxxholic,xxxHOLiC,Триплексоголик,8.38,2003,Манга,19,213,издано
https://shikimori.one/mangas/401-kiseijuu,Kiseijuu,Паразит,8.38,1989,Манга,10,64,издано
https://shikimori.one/mangas/1414-sket-dance,SKET Dance,Скет Данс,8.38,2007,Манга,32,288,издано
https://shikimori.one/mangas/122663-tower-of-god,Tower of God,Башня Бога,8.38,2010,Манхва,,,выходит
https://shikimori.one/mangas/134744-the-legend-of-the-northern-blade,The Legend of the Northern Blade,Легенда о северном клинке,8.38,2019,Манхва,,,выходит
https://shikimori.one/mangas/115730-shadows-house,Shadows House,Дом теней,8.38,2018,Манга,,,выходит
https://shikimori.one/mangas/z39325-boku-dake-ga-inai-machi,Boku dake ga Inai Machi,"Город, в котором меня нет",8.37,2012,Манга,9,49,издано
https://shikimori.one/mangas/138673-look-back,Look Back,Оглянись,8.37,2021,Манга,,,издано
https://shikimori.one/mangas/3082-nichijou,Nichijou,Мелочи жизни,8.37,2006,Манга,,,выходит
https://shikimori.one/mangas/22651-the-breaker-new-waves,The Breaker: New Waves,Крушитель: Новые волны,8.37,2010,Манхва,20,203,издано
https://shikimori.one/mangas/z85-azumanga-daioh,Azumanga Daioh,Адзуманга Дайо,8.36,1999,Манга,4,69,издано
https://shikimori.one/mangas/936-homunculus,Homunculus,Гомункул,8.36,2003,Манга,15,166,издано
https://shikimori.one/mangas/1111-buddha,Buddha,Будда,8.36,1972,Манга,14,66,издано
https://shikimori.one/mangas/3281-hadashi-no-gen,Hadashi no Gen,Босоногий Гэн,8.36,1973,Манга,10,54,издано
https://shikimori.one/mangas/48347-ballroom-e-youkoso,Ballroom e Youkoso,Сквозь бальный зал,8.36,2011,Манга,,,выходит
https://shikimori.one/mangas/89087-wotaku-ni-koi-wa-muzukashii,Wotaku ni Koi wa Muzukashii,Так сложно любить отаку,8.36,2015,Манга,11,105,издано
https://shikimori.one/mangas/z660-versailles-no-bara,Versailles no Bara,Роза Версаля,8.35,1972,Манга,10,82,издано
https://shikimori.one/mangas/61189-mahoutsukai-no-yome,Mahoutsukai no Yome,Невеста чародея,8.35,2013,Манга,,,выходит
https://shikimori.one/mangas/869-konjiki-no-gash,Konjiki no Gash!!,Златовласый Гаш Белл,8.35,2001,Манга,33,323,издано
https://shikimori.one/mangas/3571-ten-tenhou-doori-no-kaidanji,Ten: Tenhou-doori no Kaidanji,"Тэн: Парни, идущие дорогой тэнхо",8.35,1989,Манга,18,164,издано
https://shikimori.one/mangas/58141-machida-kun-no-sekai,Machida-kun no Sekai,Мир Матиды,8.35,2013,Манга,7,28,издано
https://shikimori.one/mangas/923-kanata-kara,Kanata kara,Издалека,8.35,1991,Манга,14,57,издано
https://shikimori.one/mangas/1600-black-jack,Black Jack,Чёрный Джек,8.35,1973,Манга,25,243,издано
https://shikimori.one/mangas/16081-umineko-no-naku-koro-ni-episode-3-banquet-of-the-golden-witch,Umineko no Naku Koro ni - Episode 3: Banquet of the Golden Witch,Когда плачут чайки 3: Банкет Золотой Ведьмы,8.35,2009,Манга,5,22,издано
https://shikimori.one/mangas/12471-daichouhen-doraemon,Daichouhen Doraemon,Длинные истории о Дораэмоне,8.35,1980,Манга,24,126,издано
https://shikimori.one/mangas/42001-song-of-the-long-march,Song of the Long March,Путешествия Чан Гэ,8.35,2011,Маньхуа,,,выходит
https://shikimori.one/mangas/1013-touch,Touch,Касание,8.34,1981,Манга,26,257,издано
https://shikimori.one/mangas/102343-fumetsu-no-anata-e,Fumetsu no Anata e,"Для тебя, Бессмертный",8.34,2016,Манга,,,выходит
https://shikimori.one/mangas/3575-saikyou-densetsu-kurosawa,Saikyou Densetsu Kurosawa,Легенда о сильнейшем из мужчин Куросаве,8.34,2003,Манга,11,90,издано
https://shikimori.one/mangas/10552-hoshi-no-samidare,Hoshi no Samidare,Люцифер и Бисквитный Молот,8.34,2005,Манга,10,65,издано
https://shikimori.one/mangas/104241-mairimashita-iruma-kun,Mairimashita! Iruma-kun,"Добро пожаловать в ад, Ирума!",8.34,2017,Манга,,,выходит
https://shikimori.one/mangas/98436-youjo-senki,Youjo Senki,Военная хроника маленькой девочки,8.34,2016,Манга,,,выходит
https://shikimori.one/mangas/320-gakuen-alice,Gakuen Alice,Школа Элис,8.33,2002,Манга,31,183,издано
https://shikimori.one/mangas/895-full-metal-panic-sigma,Full Metal Panic! Sigma,Стальная тревога: Сигма,8.33,2005,Манга,19,90,издано
https://shikimori.one/mangas/40761-ookami-kodomo-no-ame-to-yuki,Ookami Kodomo no Ame to Yuki,Волчьи дети Амэ и Юки,8.33,2012,Манга,3,16,издано
https://shikimori.one/mangas/31-lovely-complex,Lovely★Complex,Трогательный комплекс,8.33,2001,Манга,17,68,издано
https://shikimori.one/mangas/25096-gin-no-saji,Gin no Saji,Серебряная ложка,8.33,2011,Манга,15,131,издано
https://shikimori.one/mangas/145539-seasons-of-blossom,Seasons of Blossom,Расцвет молодости,8.33,2020,Манхва,,130,издано
https://shikimori.one/mangas/49835-gochuumon-wa-usagi-desu-ka,Gochuumon wa Usagi desu ka?,Заказывали кролика?,8.33,2011,Манга,,,выходит
https://shikimori.one/mangas/443-mars,Mars,Марс,8.33,1996,Манга,15,59,издано
https://shikimori.one/mangas/2895-piano-no-mori,Piano no Mori,Рояль в лесу,8.33,1998,Манга,26,242,издано
https://shikimori.one/mangas/62023-mushishi-tokubetsu-hen-hihamukage,Mushishi Tokubetsu-hen: Hihamukage,"Мастер муси: Тень, поглотившая солнце",8.33,2013,Манга,,2,издано
https://shikimori.one/mangas/736-shin-angyo-onshi,Shin Angyo Onshi,Повелитель призраков,8.32,2001,Манга,17,76,издано
https://shikimori.one/mangas/112774-ojisama-to-neko,Ojisama to Neko,Старик и котёнок,8.32,2017,Манга,,,выходит
https://shikimori.one/mangas/93972-totsukuni-no-shoujo,Totsukuni no Shoujo,Девочка из Чужеземья,8.32,2015,Манга,11,53,издано
https://shikimori.one/mangas/118568-bocchi-the-rock,Bocchi the Rock!,Одинокий рокер!,8.32,2017,Манга,,,выходит
https://shikimori.one/mangas/106809-koko-wa-ima-kara-rinri-desu,Koko wa Ima kara Rinri desu.,Начнём урок этики,8.32,2016,Манга,,,выходит
https://shikimori.one/mangas/147448-after-school-lessons-for-unripe-apples,After School Lessons for Unripe Apples,Спецшкола «Зелёное яблоко конца столетия»,8.32,2020,Манхва,,,выходит
https://shikimori.one/mangas/14236-love-so-life,Love So Life,Любовь как жизнь,8.31,2008,Манга,17,111,издано
https://shikimori.one/mangas/35573-orange,Orange,Орендж,8.31,2012,Манга,7,38,издано
https://shikimori.one/mangas/123444-teito-seihai-kitan-fate-type-redline,Teito Seihai Kitan: Fate/type Redline,Судьба/Линия фронта: Предание о Граале в имперской столице,8.3,2019,Манга,,,выходит
https://shikimori.one/mangas/47022-sakamichi-no-apollon-bonus-track,Sakamichi no Apollon: Bonus Track,Дети на холме: Бонусный трек,8.3,2012,Манга,,5,издано
https://shikimori.one/mangas/9-tsubasa-reservoir-chronicle,Tsubasa: RESERVoir CHRoNiCLE,Хроника крыльев,8.3,2003,Манга,28,233,издано
https://shikimori.one/mangas/18-kodomo-no-omocha,Kodomo no Omocha,Детская игрушка,8.3,1994,Манга,10,54,издано
https://shikimori.one/mangas/79-sora-wa-akai-kawa-no-hotori,Sora wa Akai Kawa no Hotori,Красная река,8.3,1995,Манга,28,96,издано
https://shikimori.one/mangas/267-hellsing,Hellsing,Хеллсинг,8.3,1997,Манга,10,92,издано
https://shikimori.one/mangas/1262-higurashi-no-naku-koro-ni-kai-meakashi-hen,Higurashi no Naku Koro ni Kai: Meakashi-hen,Когда плачут цикады: Глава о раскрытии тайны,8.3,2006,Манга,4,21,издано
https://shikimori.one/mangas/149-blame,Blame!,Блейм!,8.3,1997,Манга,10,66,издано
https://shikimori.one/mangas/112318-jigokuraku,Jigokuraku,Адский рай,8.3,2018,Манга,13,128,издано
https://shikimori.one/mangas/17910-yomawari-sensei,Yomawari Sensei,Ночной патруль учителя,8.3,2004,Манга,9,45,издано
https://shikimori.one/mangas/583-claymore,Claymore,Клеймор,8.3,2001,Манга,27,159,издано
